source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
bandGap+ElectronAffinity.iv,15,45,1.296,4.37,0.988138,-21.6276701,52.1293694,31.3924751,2.91061633,49.0371816,0.128250981,0.0533205242,2.8864652,0.0241511228,0.0,0.778446,29.24380442,51.9804,11.8332,0.502182,23.56356794
bandGap+ElectronAffinity.iv,16,1,1.347,3.97,-0.14117,28.2339798,1.53854584,29.7822442,0.0463523671,1.31047808,0.128512373,0.05320302,0.0460109718,0.00034139523,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,2,1.347,3.97,-0.120952,28.1903249,1.56220021,29.7822442,0.0475016002,1.3329643,0.128522012,0.0532122999,0.0471399677,0.000361632501,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,3,1.347,3.97,-0.100729,28.1457906,1.58673451,29.7822442,0.0487159058,1.35626565,0.128531694,0.0532212606,0.0483324081,0.000383497745,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,4,1.347,3.97,-0.080502,28.1003207,1.61220446,29.7822442,0.0500009779,1.38043216,0.128541422,0.0532299045,0.049593822,0.00040715591,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,5,1.347,3.97,-0.060269,28.0538544,1.63867076,29.7822442,0.0513631564,1.40551817,0.128551197,0.0532382342,0.0509303646,0.00043279179,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,6,1.347,3.97,-0.040032,28.0063254,1.66619968,29.7822442,0.0528095135,1.43158289,0.128561023,0.0532462527,0.0523489008,0.000460612698,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,7,1.347,3.97,-0.019788,27.9576613,1.69486378,29.7822442,0.0543479535,1.45869096,0.128570901,0.0532539629,0.0538571019,0.000490851585,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,8,1.347,3.97,0.000461,27.9077825,1.72474264,29.7822442,0.0559873281,1.48691311,0.128580835,0.0532613682,0.0554635575,0.000523770626,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,9,1.347,3.97,0.020717,27.8566013,1.75592376,29.7822442,0.0577375704,1.51632689,0.128590828,0.0532684723,0.0571779051,0.000559665373,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,10,1.347,3.97,0.04098,27.8040215,1.78850362,29.7822442,0.0596098498,1.5470176,0.128600882,0.0532752788,0.0590109803,0.000598869544,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,11,1.347,3.97,0.06125,27.7499362,1.8225888,29.7822442,0.0616167525,1.57907925,0.128611002,0.0532817921,0.060974992,0.00064176058,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,12,1.347,3.97,0.081529,27.6942275,1.85829746,29.7822442,0.0637724922,1.61261576,0.12862119,0.0532880164,0.0630837261,0.000688766088,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,13,1.347,3.97,0.101816,27.6367641,1.89576093,29.7822442,0.0660931556,1.64774236,0.128631453,0.0532939566,0.0653527842,0.000740371327,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,14,1.347,3.97,0.122113,27.5773994,1.93512567,29.7822442,0.0685969907,1.68458727,0.128641793,0.0532996176,0.0677998628,0.000797127924,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,15,1.347,3.97,0.14242,27.5159694,1.97655559,29.7822442,0.0713047462,1.72329362,0.128652215,0.0533050049,0.0704450821,0.000859664047,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,16,1.347,3.97,0.162739,27.4522901,2.02023487,29.7822442,0.0742400706,1.76402195,0.128662726,0.0533101243,0.0733113743,0.000928696294,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,17,1.347,3.97,0.183069,27.3861535,2.06637148,29.7822442,0.0774299855,1.80695318,0.128673331,0.0533149818,0.0764249419,0.00100504363,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,18,1.347,3.97,0.203413,27.3173233,2.11520162,29.7822442,0.0809054478,1.85229255,0.128684037,0.0533195842,0.0798158041,0.00108964374,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,19,1.347,3.97,0.223772,27.2455294,2.16699554,29.7822442,0.0847020196,1.90027473,0.12869485,0.0533239383,0.0835184472,0.00118357237,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,20,1.347,3.97,0.244148,27.1704593,2.2220656,29.7822442,0.0888606722,1.9511711,0.128705778,0.0533280515,0.0875726061,0.00128806607,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,21,1.347,3.97,0.264541,27.0917471,2.28077776,29.7822442,0.0934287545,2.00530025,0.128716829,0.0533319319,0.0920242053,0.00140454927,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,22,1.347,3.97,0.284955,27.0089558,2.34356904,29.7822442,0.0984611679,2.06304427,0.128728013,0.0533355879,0.0969265015,0.0015346665,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,23,1.347,3.97,0.305392,26.9215497,2.41097521,29.7822442,0.104021802,2.12487504,0.12873934,0.0533390286,0.102341481,0.00168032081,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,24,1.347,3.97,0.325856,26.8288481,2.48367674,29.7822442,0.110185304,2.19139835,0.128750821,0.0533422638,0.108341584,0.00184371999,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,25,1.347,3.97,0.34635,26.7299471,2.56257768,29.7822442,0.117039292,2.26343061,0.128762468,0.0533453045,0.11501186,0.00202743218,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,26,1.347,3.97,0.366882,26.6235806,2.64894421,29.7822442,0.124687145,2.34213461,0.128774294,0.0533481629,0.122452692,0.00223445305,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,27,1.347,3.97,0.387461,26.5078723,2.74465246,29.7822442,0.133251595,2.42926369,0.128786315,0.0533508536,0.130783308,0.00246828733,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,28,1.347,3.97,0.408101,26.3798895,2.85263527,29.7822442,0.142879424,2.52760391,0.128798545,0.0533533949,0.140146376,0.00273304746,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,29,1.347,3.97,0.428826,26.234834,2.97769067,29.7822442,0.153747694,2.64177617,0.128811002,0.0533558114,0.150714121,0.00303357256,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,30,1.347,3.97,0.449677,26.0645829,3.12794162,29.7822442,0.16607213,2.77968765,0.128823706,0.0533581387,0.16269656,0.00337557001,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,31,1.347,3.97,0.470725,25.8550722,3.31745249,29.7822442,0.18011837,2.95513702,0.128836673,0.0533604324,0.176352591,0.00376577856,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,32,1.347,3.97,0.492092,25.5816712,3.57085342,29.7822442,0.196216703,3.19242401,0.128849923,0.0533627838,0.192004559,0.00421214373,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,33,1.347,3.97,0.513994,25.2012041,3.93132041,29.7822442,0.214779977,3.53431161,0.12886347,0.0533653477,0.210056001,0.00472397523,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,34,1.347,3.97,0.536806,24.6387276,4.47379676,29.7822442,0.236321145,4.0552299,0.128877318,0.0533683904,0.231009135,0.00531200967,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,35,1.347,3.97,0.561164,23.767163,5.32536119,29.7822442,0.261458608,4.88163876,0.128891453,0.0533723707,0.25547041,0.00598819865,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,36,1.347,3.97,0.588099,22.3801482,6.69237553,29.7822442,0.290879296,6.21921234,0.128905825,0.0533780677,0.284114472,0.00676482445,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,37,1.347,3.97,0.619164,20.1672407,8.88528214,29.7822442,0.325197328,8.37777773,0.128920317,0.0533867649,0.317545218,0.00765210984,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,38,1.347,3.97,0.65639,16.7220893,12.3104356,29.7822442,0.364608249,11.7634922,0.128934705,0.0534004883,0.355954947,0.00865330217,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,39,1.347,3.97,0.701761,11.6477359,17.3647885,29.7822442,0.408265934,16.7741518,0.128948618,0.0534221628,0.39851297,0.0097529641,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,40,1.347,3.97,0.755876,4.8248265,24.1676954,29.7822442,0.453542989,23.5317353,0.128961496,0.0534555869,0.442640252,0.0109027367,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,41,1.347,3.97,0.816129,-3.22586473,32.1983878,29.7822442,0.495905139,31.5200066,0.128972636,0.0535034608,0.483893725,0.0120114135,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,42,1.347,3.97,0.876265,-11.2529059,40.2054292,29.7822442,0.530449289,39.4924274,0.128981397,0.0535711768,0.517490309,0.0129589798,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,43,1.347,3.97,0.929309,-17.861743,46.7942623,29.7822442,0.554587263,46.0570304,0.128987514,0.0536570649,0.540930355,0.0136569074,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,44,1.347,3.97,0.971944,-22.3887024,51.3012237,29.7822442,0.569209087,50.5492657,0.128991283,0.0537575734,0.555106599,0.0141024883,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,45,1.347,3.97,1.005388,-25.0775509,53.9700699,29.7822442,0.577223267,53.2099864,0.128993391,0.0538667827,0.562868869,0.0143543984,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,46,1.347,3.97,1.032746,-26.5491486,55.4216661,29.7822442,0.581389024,54.6573033,0.128994503,0.0539793009,0.566900963,0.0144880607,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,47,1.347,3.97,1.056696,-27.3392453,56.1917614,29.7822442,0.583544907,55.4251277,0.128995083,0.0540937457,0.568986872,0.014558035,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,48,1.347,3.97,1.078898,-27.7795847,56.6121002,29.7822442,0.584705761,55.8441915,0.128995397,0.0542076072,0.570109802,0.0145959588,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,49,1.347,3.97,1.100238,-28.0475705,56.8600859,29.7822442,0.585385176,56.0913847,0.128995581,0.0543205033,0.570766931,0.0146182447,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,50,1.347,3.97,1.121157,-28.2314069,57.0239222,29.7822442,0.585831702,56.2546636,0.128995702,0.0544311154,0.571198769,0.014632933,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,51,1.347,3.97,1.141867,-28.3733057,57.1458212,29.7822442,0.586162667,56.3761232,0.128995793,0.0545395156,0.571518823,0.0146438434,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,52,1.347,3.97,1.162471,-28.4941612,57.2466769,29.7822442,0.586435675,56.4765981,0.128995867,0.0546472658,0.571782816,0.0146528587,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,53,1.347,3.97,1.183016,-28.6032231,57.3357379,29.7822442,0.586676164,56.5653128,0.128995933,0.0547529628,0.572015353,0.0146608106,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,54,1.347,3.97,1.203526,-28.7051098,57.4176252,29.7822442,0.586896806,56.6468754,0.128995993,0.0548569684,0.572228692,0.0146681144,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,55,1.347,3.97,1.224011,-28.8021191,57.4946334,29.7822442,0.587103895,56.7235734,0.128996049,0.0549599866,0.572428919,0.0146749762,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,56,1.347,3.97,1.244475,-28.8950644,57.567579,29.7822442,0.587299707,56.7962227,0.128996103,0.0550604602,0.572618237,0.0146814699,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,57,1.347,3.97,1.264926,-28.9851215,57.6376376,29.7822442,0.587487442,56.8659941,0.128996154,0.0551598791,0.572799741,0.0146877015,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,58,1.347,3.97,1.285362,-29.0724162,57.7049311,29.7822442,0.587667473,56.9330095,0.128996204,0.0552578304,0.572973792,0.0146936818,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,59,1.347,3.97,1.305786,-29.1572636,57.7697788,29.7822442,0.587840683,56.9975867,0.128996251,0.0553551111,0.573141243,0.0146994401,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,60,1.347,3.97,1.326199,-29.2398067,57.8323215,29.7822442,0.588007481,57.0598666,0.128996297,0.0554511484,0.573302491,0.0147049892,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,16,61,1.347,3.97,1.346601,-29.3201441,57.8926588,29.7822442,0.588168163,57.119949,0.128996341,0.0555453584,0.573457824,0.0147103385,0.0,0.792413,27.90893158,60.3076,13.3373,0.561164,23.76716299
bandGap+ElectronAffinity.iv,17,1,1.347,4.066,-0.140724,28.144795,1.62755493,29.7822442,0.0418250861,1.39817838,0.128481814,0.0590696453,0.0417695171,5.55689967e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,2,1.347,4.066,-0.120488,28.0975742,1.65477501,29.7822442,0.0426829403,1.42449572,0.128490874,0.0591054778,0.0426227353,6.02050423e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,3,1.347,4.066,-0.100247,28.0493071,1.68304216,29.7822442,0.0435813318,1.45182033,0.128499963,0.0591405338,0.0435160197,6.53120384e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,4,1.347,4.066,-0.08,27.9999313,1.7124179,29.7822442,0.0445233867,1.48021063,0.128509082,0.0591747943,0.0444524418,7.09448427e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,5,1.347,4.066,-0.059747,27.9493808,1.74296844,29.7822442,0.0455125576,1.50972941,0.128518234,0.0592082406,0.0454353923,7.71653605e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,6,1.347,4.066,-0.039488,27.897584,1.77476517,29.7822442,0.046552664,1.54044424,0.128527419,0.0592408541,0.0464686205,8.40434985e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,7,1.347,4.066,-0.019222,27.8444641,1.80788511,29.7822442,0.0476479384,1.57242791,0.12853664,0.0592726165,0.0475562802,9.16582679e-05,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,8,1.347,4.066,0.00105,27.7899377,1.84241145,29.7822442,0.048803081,1.60575896,0.128545899,0.0593035101,0.048702982,0.000100099046,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,9,1.347,4.066,0.02133,27.7339149,1.87843425,29.7822442,0.0500233203,1.64052221,0.128555197,0.0593335178,0.0499138533,0.000109467025,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,10,1.347,4.066,0.041619,27.6762981,1.91605102,29.7822442,0.0513144844,1.67680938,0.128564538,0.0593626232,0.0511946075,0.000119876865,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,11,1.347,4.066,0.061915,27.6169814,1.95536763,29.7822442,0.0526830825,1.71471981,0.128573924,0.0593908112,0.0525516239,0.0001314586,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,12,1.347,4.066,0.082221,27.5558499,1.99649908,29.7822442,0.0541363992,1.75436126,0.128583358,0.0594180676,0.0539920394,0.000144359821,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,13,1.347,4.066,0.102536,27.4927784,2.0395706,29.7822442,0.0556826046,1.79585078,0.128592842,0.0594443797,0.0555238564,0.000158748186,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,14,1.347,4.066,0.122862,27.4276302,2.08471877,29.7822442,0.0573308814,1.83931577,0.128602381,0.0594697363,0.057156067,0.000174814312,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,15,1.347,4.066,0.143199,27.3602561,2.13209283,29.7822442,0.0590915741,1.88489515,0.128611977,0.059494128,0.058898799,0.000192775111,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,16,1.347,4.066,0.163548,27.2904926,2.18185623,29.7822442,0.0609763644,1.93274068,0.128621634,0.0595175479,0.0607634867,0.000212877633,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,17,1.347,4.066,0.183909,27.2181604,2.23418837,29.7822442,0.0629984775,1.98301855,0.128631357,0.0595399902,0.062763074,0.000235403525,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,18,1.347,4.066,0.204285,27.1430621,2.2892867,29.7822442,0.0651729278,2.03591117,0.128641149,0.0595614525,0.0649122536,0.000260674191,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,19,1.347,4.066,0.224675,27.0649796,2.34736911,29.7822442,0.0675168125,2.09161935,0.128651016,0.0595819344,0.0672277558,0.00028905679,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,20,1.347,4.066,0.245082,26.9836718,2.40867687,29.7822442,0.0700496669,2.1503648,0.128660961,0.0596014384,0.0697286957,0.000320971234,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,21,1.347,4.066,0.265506,26.8988704,2.4734781,29.7822442,0.0727938988,2.21239324,0.128670991,0.0596199697,0.0724370004,0.000356898359,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,22,1.347,4.066,0.285949,26.8102763,2.54207213,29.7822442,0.0757753299,2.27797815,0.128681111,0.0596375364,0.0753779404,0.000397389537,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,23,1.347,4.066,0.306412,26.7175533,2.614795,29.7822442,0.079023887,2.34742564,0.128691327,0.0596541495,0.078580809,0.000443077994,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,24,1.347,4.066,0.326898,26.6203215,2.6920267,29.7822442,0.0825745131,2.42108072,0.128701645,0.0596698233,0.0820798208,0.000494692253,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,25,1.347,4.066,0.347409,26.518147,2.77420111,29.7822442,0.0864684181,2.49933604,0.128712073,0.0596845748,0.0859153459,0.000553072198,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,26,1.347,4.066,0.367947,26.4105276,2.86182035,29.7822442,0.0907548699,2.58264444,0.128722617,0.0596984242,0.0901356814,0.000619188454,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,27,1.347,4.066,0.388516,26.2968712,2.95547661,29.7822442,0.0954938639,2.67153807,0.128733285,0.0597113944,0.0947996978,0.000694166078,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,28,1.347,4.066,0.409118,26.1764607,3.05588695,29.7822442,0.100760244,2.76665911,0.128744085,0.0597235116,0.09998093,0.000779314038,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,29,1.347,4.066,0.429758,26.0483963,3.16395108,29.7822442,0.106650218,2.86881103,0.128755025,0.0597348045,0.105774055,0.000876162838,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,30,1.347,4.066,0.450443,25.9114965,3.28085064,29.7822442,0.113291793,2.97904742,0.128766116,0.0597453049,0.112305279,0.000986514257,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
bandGap+ElectronAffinity.iv,17,31,1.347,4.066,0.471179,25.7641233,3.40822351,29.7822442,0.120861502,3.0988296,0.128777365,0.0597550478,0.119748991,0.0011125103,0.0,0.879555,27.79279676,60.9409,14.8972,0.644413,23.11747701
